Index	Title	Content
182	Verizon Welcome CD	You are now connected with the nation’s largest, most advanced wireless network with over 33 ½ million customers in more cities, towns and places than anyone else. We invite you to explore Verizon Wireless and your new device by choosing from the following menu options. Learn about: Your Device, Your Voicemail Service, Your Billing Statement, Discover your options for managing your account online…To get the most out of this CD, make sure your computer is online. Now use the buttons below to learn more about your device and the services of Verizon Wireless. Enjoy.
183	Virtualization	Non-virtualized computers have one set of hardware and one set of software. Virtualization is a set of techniques for hiding hardware resources behind software abstractions to simplify the way other software or end users interact with those resources. In consequence, a single server computer, once virtualized, can run multiple operating systems.
184	Volvo Audio Manual	Congratulations ... you have made one of the wisest choices you’ll ever be called to make. You have purchased a Volvo ... the safest automobile in the world. Now, while you drive away in your new automobile, we invite you to come with us on an audio tour of your vehicle ... we’ll explore the inner depths of your Volvo, and hopefully give you greater insight into your car and how to maintain it. Let us begin. Packed tightly inside the steering column of this automobile is a safety air bag. All Volvos come standard with this feature.
185	Walk Away The Pounds	"Welcome to Walk Away the Pounds. I’m Alison and I’ll be your audio guide.

I’m so glad you’re walking with me today. You know, this one mile walk is the perfect way to get started and be introduced to what this walking system is all about. It’s also a nice short workout for you.

Now, are you ready? Let’s walk! The warmup is very gentle and it really does prepare for the brisk walking that’s coming later on.

First of all, I’d like to review the four basic steps in our walk system."
186	Web Page	The first page of a site is often called the Home Page. It's often an introduction to what the site is about. It'll have a heading and some short paragraphs of text, and will add a second page, with a heading and information about creating web pages. It'll also have a list of web page tools.
187	Weekend Novelist	Using this program, you can organize your writing around the weekends. Each weekend has a specific task – character sketch, for example, or writing deeply about your character’s past, or writing a wild, uncontrolled dream – and each task makes a building block for your novel.
188	What Does Good eLearning Have In Common With Good Movies?	"You may not have realized it, but  eLearning and movies have many things in common. Both seek to captivate their audience and produce a memorable story, and both can fall flat if not produced correctly.

The Correlation Between Good eLearning and Good Movies

Have you watched a movie lately – a really good one? Were you enthralled? Couldn’t take your eyes off it? Luckily, I did have this experience the other day.  Like any other instructional design nerd, I immediately made the correlation between this marvelous movie experience and eLearning. In fact, I may go so far as to say that movies and eLearning share commonalities in their creation process and overarching theory of entertainment as well.

""Now, hold on there” you may be thinking. ""Movies are purely for entertainment, while eLearning is more serious. It’s … well … learning.  No entertainment there!"" However, what if I changed entertainment to engagement? Would that make a difference? Now we’re talking!"
189	What is material handling accumulation?	"What is accumulation?

Broadly defined, accumulation is the collecting or gathering of packages, product, totes, etc, in preparation for the next step in processing.

Accumulation, in general, performs several vital functions in a material handling system:
•	It can act as buffer, or temporary storage area, regulating the flow of packages moving toward downstream processes.
•	It can regulate the frequency and quantity with which packages are released. For instance, before a conveyor merge or induction to hold groups of packages until it is their turn to enter.
•	It can also be used for any role which requires the product to slow down or stop.
•	Accumulation is essential in high speed production lines to ensure generating units continue to run during the malfunction or downtime of downstream equipment.
•	And due to the inherent real-world unpredictability of what items are needed and when, the accumulation of items while waiting for other operations to receive them is a necessity to any material handling system.
When operating in an accumulative mode, an ECC’s firmware is reliant on input from photo eyes, the PLC, and operations downstream to determine when to start and stop motor driven rollers. A photo eye that is located within a zone is said to be the local photo eye of that zone, or ‘local to the zone’.

And every zone operating in an accumulative mode should have a local photo eye feeding input to the zone’s ECC. Photo eyes communicate whether a zone is empty, or occupied. And keep in mind, if a zone is set to operate in an accumulation mode, but the zone has no local photo eye, it will be logically relegated to operating in transportation mode."
190	What You Need To Adopt A Pet – Instructional Video	"Thank you for considering adopting an animal from us!

Now that you’re ready to adopt a pet, we’d like to help you find one who is right for you. Your new pet will be with you for years, so this is an important decision that should not be rushed into. This video discusses important topics and gives you great tips on what you need to know before bringing a new pet into your home. We will also discuss obedience training for dogs: from Puppy Kindergarten classes to teaching your dog tricks."
191	Working From Home	"Working in your pajamas. Skipping traffic. Oh yeah. Knowing your lunch is safe from poachers. That’s the blissful reality of working from home.
But as anyone who has done it can tell you, the reality is a lot less dreamy.
There are no annoying coworkers snapping gum in your ears, but then again, there are no co-workers at all, which can lead to loneliness and isolation. And when there’s no one around to catch you Facebooking or Candy Crushing, it can be hard to stop doing those things and actually work."
192	Working with Windows	"Working with Windows

The drop-down Windows menu in the Desktop Console displays five window arrangement options, plus a list of all the windows in the currently selected project.  The following figure shows a project that has the AppResponse Insight Index and Default Color Manager open

Use Next Window and Previous Window to cycle through making open windows active."
193	Writing An Essay	"Writing an essay can seem overwhelming, but is actually easier than you think. Follow these steps to ensure essay writing success.

Step 1: Read the writing prompt carefully. Figure out what the question is asking you to do.Are you comparing or contrasting, explaining or analyzing? Before you begin be sure you understand exactly what your assignment is.

Step 2: Brainstorm and write all of your ideas. Think of a graphic organizer that can help you organize your thoughts. Think of the main idea of the topic and try to come up with three reasons to support your position."
194	XO Tablet Tutorial	"- XO. Explore your Dreams. Change the world. 

- Each dream category contains apps, ebooks, and information, all organized for kids by ability, instead of by age, because XO knows kids learn at their own pace. 

- The content is created in partnership with all of these great companies. 

- In addition to parental controls for safety, with the XO tablet parents have the opportunity to play an active role in monitoring their child’s development. It is easy to see how your child spends their time on the XO and where their interests lie by simply selecting your child’s name in the Dreams view and accessing the journal. 

- The XO Tablet was developed in partnership between Vivitar and OLPC, that’s One Laptop Per Child, a non profit foundation that brings learning to chidren around the world. 

- You bet. You can change the environment to Spanish or English and learn and play in either language by selecting the green stripes icon to go to the settings. 

- And the XO can be shared between three users, even younger kids graduating from beginner tablets. Each user has his or her own settings and parental controls. 

- And XO converts to a fully functioning android system. With a simple drag and drop, I have full access to the internet and the Google Play store with millions of apps. 

- So congratulations! You now have a tablet that helps your child in his or her journey through the world…."
