Index	Title	Content
312	The Crested Screamer	Suddenly the most aggressive of the marshland birds appeared...a Crested Screamer. The Crested Screamer is remarkable for his strident cry and his skin which had thousands of tiny air sacs beneath the surface that increase its ability to float. Although his feet are not webbed, he struts effortlessly through the fields of water hyacinths like a curt quarrelsome prince.
313	The Deep Sea	The deep sea, where nightmares are born.  meet the lions mane jellyfish.  With a Bell that can grow to a diameter of 8 feet, and tentacles over a hundred feet long, it's highly unlikely that it is more afraid of you than vice versa.
314	The Eruption of E15	"In April 2010, the Icelandic volcano Eyjafjallajökull erupted for more than a week, causing a flood of meltwater to rush down its slopes, and forced the evacuation of 800 people. 

Icy water flooded the volcano’s vent, chilling and fragmenting the lava into tiny particles of silica and ash, which exploded into an eruption plume towering kilometers in height. 

The ash cloud carried over Europe where it created the largest air traffic shutdown since World War II. The economic impact was staggering; costing the airline industry an estimated €200 million per day. It was felt as far away as Japan and other Asian countries, where major automobile manufacturers suspended operations for lack of materials and parts, and electronics manufacturers were unable to ship to 25% of their markets.

By August 2010, volcanologists declared E15 to be dormant once again."
315	The F-35 Lightning II - Joint Strike Fighter 	"The F-35 Lightning II, also known as the Joint Strike Fighter (JSF), integrates advanced very low observable stealth into a supersonic  -  highly agile 5th generation fighter.
The capabilities built into the F-35 Lightning II provide the pilot with unprecedented situational awareness and unmatched lethality - and survivability.
While each variant (F-35A, F-35B, F-35C) is uniquely designed to operate from different bases, all three variants set new standards in network-enabled mission systems, sensor fusion, supportability and maintainability.
The world’s most experienced aerospace industry leaders (Lockheed Martin, Northrop Grumman, BAE Systems and the Fighter Engine Team—Pratt & Whitney and GE Rolls-Royce) combine sophisticated manufacturing, engineering and technological capabilities to develop the F-35 Lightning II.
This, along with global partnerships, has been an integral part of the JSF Program. Setting the stage - for reliability and maintainability, the F-35’s built-in sustainment  --  establishes new levels - of operational readiness - and helps meet the needs across the spectrum of military operations.
With its host of next-generation technologies and unprecedented capabilities, the F-35 is the world’s most advanced - multirole fighter."
316	The French Revolution - History Channel	"At the height of the eighteenth centry, the most glorious kingdom in Europe would face a mighty foe.. the power of it's own people. 

One man would rise to inspire the nation.. to cast aside a reluctant king.. and a hated queen. And a NEW REPUBLIC would be born in BLOOD... the blood of the French Revolution. 

1794, France's ConCiergerie prison, an impenetrable fortress on the banks of the seine river - Dank, rat infested it is known as ""Death's Anti-chamber."" Inside, the voice of a young nation is about to be silenced. As his hair is shorn and his neck lay bare for the blade of the guillotine, maximilien robespierre prepares to pay for the cataclyism left in his wake - the explosion of events that became THE FRENCH REVOLUTION"
317	The Geography Of The West	Endless sea of grass, rugged, towering mountains: forest of incredibly tall conifers: dramatic desert landscapes- these are just a few of the images that spring to mind when we think of the West. For centuries. “the west” meant new land to be explored and settled by the European conquerors, immigrants, and their descendants. Likewise for centuries, what Americans called the West kept expanding and moving westward as explorers and settlers discovered the vastness of their new homeland.
318	The Gobi Desert	"This is the Gobi Desert in Southern Mongolia, one of the most isolated regions on earth. Somehow humans inhabit this desolate region: nomads with wind-chapped faces who hunker down in circular felt tents and raise herds of bony livestock. It is here, deep in the Gobi, that locals noticed earth of an incandescent blue. They named the area Oyu Tulgoi: Turquoise Hill. Oyu Tolgoi is poised to become one of the world’s biggest mines, with some $350 billion worth of copper and gold reserves. 

For centuries, Mongolia loomed in the world’s imagination as a byword for land-locked isolation. It is a country the size of Western Europe with fewer than 3 million citizens scatterd across its lonely steppes. Fifteen times as many livestock animals - camels, horses, sheep, cows, goats and yaks - as people, roam the land. Mongolia enjoyed its last heyday during the 13th century where Genghis Khan thundered across the steppes to create the largest land empire the world has ever known. During most of the 20th century, Mongolia slumbered under socialist rule, Even today one-third of its people live as nomads.

But now Mongolia matters, a natural resource boom has transformed the country making it the fastest growing economy on the planet. Today in the wasteland that gave Marco Polo nightmares for years after he traversed it, a colossal encampment rises like a mirage. Massive blue warehouses dot the landscape, while conveyor belts transport rocks from deposits roughly the size of Manhattan.

The Oyu Tolgoi project is the largest foreign investment Mongolia has ever seen. The market demands from countries such as China, Russia and elsewhere could see Mongolia’s GDP rise by as much as 30%. Total employment  levels could also rise by as much as 10% over the life of the mine as Oui Tolgoi becomes a major force for change."
319	The Hiroshima atomic bomb ends the war	"It was the most destructive weapon ever built. 

The U.S. labored for years to create it and had doubts over whether to us it or not...

But after months of devastating war in the Pacific, President Truman decided to use it. 

It was that or losing thousands of troops in the pending Operation: Downfall...

July 16, 1945 the Enola Gay Climbs to 30,000 feet and drops the 6,300 pound atomic bomb on Hiroshima, Japans most densely populated city.

 After falling for 43 seconds, the time and barometric trigger started the firing mechanism. A uranium bullet fired down a barrel into a uranium tank - Together they started a nuclear chain reaction. Solid matter began to come apart, releasing untold quantities of energy. 

There are no exact figures for the number who died in the instant of the explosion, but tens of thousand of people in the open near the fireball vanished in a fraction of a second.

The War ended, but at what cost?"
320	The Hiroshima atomic bomb ends world war 2	This is a re-do from a while back. I appreciate any feedback!
321	The History of the World - Part 1	"Ancient Egypt was inhabited by mummies, and they all wrote in hydraulics.  They lived in the Sarah Desert and traveled by Camelot.   The climate of the Sarah is such that the inhabitants have to live elsewhere, so certain areas of the desert are cultivated by irritation.
  The Pyramids are a range of mountains between France and Spain.  The Egyptians built the pyramids in the shape of a huge triangular cube.
  The Bible is full of interesting caricatures.  In the first book of the Bible, Guinessis, Adam and Eve were created from an apple tree.  One of their children, Cain, asked, “Am I my brothers son?”
  God asked Abraham to sacrifice Isaac on Mount Montezuma.  Jacob, son of Isaac, stole his brother’s birthmark.  Jacob was a patriarch who brought up his 12 sons to be patriarchs, but they did not take to it.  One of Jacobs sons, Joseph, gave refuse to the Israelites.
  Pharoah forced to make the Hebrew slaves to make bread without straw.  Moses led them to the Red Sea, where they made unleavened bread, which is bread without ingrediants.  Afterwards, Moses went up on Mount Cyanide to get the Ten Commandments.  He died before he ever reached Canada.
  David was a Hebrew king skilled at playing the liar.  He fought with the Finklesteins, a race of people who lived in Biblical times.   Soloman, one of David’s sons, had 300 wives and 700 porcupines.
  Later came Job, who had one trouble after another.  Eventually, he lost all his cattle and all his children and had to go live alone with his wife in the desert.

Contributed by Richurd
Excerpted from ""Anguished English"" by Richard Lederer

This is a compilation of students answers on test papers,
and whose recollection of his may be some what different from your own."
322	The History of the World - Part 2	"The Greeks were a highly sculptured people, and without them we wouldn’t have history.  The Greeks invented three kinds of columns – Corinthian, ironic, and dorc – and built the Apocalypse.  They also had myths.  A myth is a female moth.
  One myth says that the mother of Achilles dipped him in the River Stynx until he became intollerable.  Achilles appears in The Illiad, by Homer.  Homer also wrote The Oddity, in which Penelope was the last hardship that Ulysses endured on his journey.  Actually, Homer was not written by Homer but by another man of that name.
  Socrates was a famous Greek teacher who went around giving people advice.  They killed him.  Socrates died from an overdose of wedlock.  After his death, his career suffered a dramatic decline.
  In the Olympic Games, Greeks ran races, jumped, hurled the biscuits, and threw the java.  The reward to the victor was a coral wreath.
  The Government of Athens was democratic because people took the law into their own hands.  There were no wars in Greece, as the mountains were so high that they couldn’t climb over to see what their neighbors were doing.  When they fought the Persians, The Greeks were outnumbered because the Persians had more men.

Contributed by Richurd
Excerpt from Anguished English
By Richard Lederer"
323	The History of the World - Part 3	"Eventually, the romans conquered the Greeks.  History calls people Romans because they never stayed in one place for very long.
Julius Caesar extinguished himself on the battlefields of Gaul.  The Ides if March murdered him because they thought he was going to be made King.  Dying, he gasped out the words “Tee hee, Brutus.”  Nero was a cruel tyranny who would torture his poor subjects by playing the fiddle to them.
Rome came to have too many luxuries and baths.  At Roman banquets, the guests wore garlic in their hair.  They took two baths in two days, and that’s the cause of the fall of Rome.  Today Rome is full of fallen arches.
Then came the middle ages, when everyone was middle aged.  King Alfred conquered the Dames. King Arthur lived in the age of Shivery with brave knights on prancing horses and beautiful women.  King Harold mustered his troops before the Battle of Hastings.  Joan of Arc was canonized by Bernard Shaw.  And victims of the blue bonnet plague grew boobs on their necks.  Finally, Magna Carta provided that no man should be hanged twice for the same offence.
In midevil times most people were alliterate.  The greatest writer of the futile ages was Chaucer, who wrote many poems and verses and also wrote literature.  During this time, people put on morality plays about ghosts, goblins, virgins and other mythical creatures.  Another story was about William Tell, who shot an arrow through an apple while standing on his son’s head.
The Renaissance was an age in which more individuals felt the value of their human being.  Martin Luther was nailed to the church door at Wittenburg for selling papal indulgences.  He died a horrible death, being excommunicated by a bull.  It was the painter Donatello’s interest in the female nude that made him the father of the Renaissance.
The government of England was a limited mockery.  From the womb of Henry VIII Protestantism was born.  He found walking difficult because he had an Abbess on his knee.
Queen Elizabeth was the “Virgin Queen”.  As a queen she was a success.  When Elizabeth exposed herself before her troops, they all shouted “hurrah.”  Then her navy went out and defeated the Spanish Armadillo.
It was an age of great inventions and Discoveries.  Guttenberg invented the Bible.  Another important invention was the circulation of blood.  Sir Walter Raleigh is a historical figure because he invented cigarettes and started smoking.  And Sir Francis Drake circumcised the world with a 100-foot clipper.  

Contributed by Richurd
Excerpt from ""Anguished English"" by Richard Lederer."
324	The Horrible Waste of War	"NORMANDY BEACHHEAD, June 16, 1944 – I took a walk along the historic coast of Normandy in the country of France.

It was a lovely day for strolling along the seashore. Men were sleeping on the sand, some of them sleeping forever. Men were floating in the water, but they didn’t know they were in the water, for they were dead.

The water was full of squishy little jellyfish about the size of your hand. Millions of them. In the center each of them had a green design exactly like a four-leaf clover. The good-luck emblem. Sure. Hell yes.

I walked for a mile and a half along the water’s edge of our many-miled invasion beach. You wanted to walk slowly, for the detail on that beach was infinite.

The wreckage was vast and startling. The awful waste and destruction of war, even aside from the loss of human life, has always been one of its outstanding features to those who are in it. Anything and everything is expendable. And we did expend on our beachhead in Normandy during those first few hours.

(This is quoted directly from ""Ernie's War: The Best of Ernie Pyle's World War II Dispatches,"" so it was originally a written piece.  The use as a script should dictate that you don't paraphrase at all as it looses authenticity. Unknown if this was every actually used as a documentary.  Ernie Pyle was a widely-read war correspondent.)

Submitted by TxTom"
325	The Iberian Lynx	"In one of the last truly wild corners of southern Spain a secretive preditor defends it’s final stronghold. The misty mountains of Andulusia are home to the rarest wild cat on Earth, the Iberian Lynx. A cat that looks death in the face, on a daily basis.
But can it cheat death and hang onto survival?

It’s time to journey into this fragile wilderness to track the lives of these wild lynx in intemate detail. Enemies await at every turn, but the rewards can be great for the supreme hunter.

We follow 2 females living on different sides of the tracks - one in the mountains, the other in the lowland swamps. Two cats with one mission: to escape being caught by extinction’s sweeping net.

This is the incredible story of Spain’s Last Lynx."
326	The Johnstown Flood	"Script:

At the end of the 19th century, Johnstown, Pennsylvania, was a booming coal and steel town filled with hardworking families striving for a piece of the nation's burgeoning industrial prosperity. In the mountains above Johnstown, an old earth dam had been hastily rebuilt to create a lake for an exclusive summer resort patronized by the tycoons of that same industrial prosperity, among them Andrew Carnegie, Henry Clay Frick and Andrew Mellon. Despite repeated warnings of possible danger, nothing was done about the dam. Then came May 31, 1889, when the dam burst, sending a wall of water thundering down the mountain, smashing through Johnstown and killing more than 2,000 people. It was a tragedy that became a national scandal."
327	The Land Of Egypt	"Egypt has always been a land of mystery and magic- a land different from all others, difficult to understand, apart and alien, yet strangely fascinating.

It was the most self-contained of all the countries of the ancient world; it lived its own life, practiced its own religion, and made up its own government with hardly any outside interference either from or upon other civilizations."
328	The Lost MInes of Calconda	"India - a land filled with mystery, danger and legend. And for more than 5,000 years the sole source of the world’s biggest diamonds, most from the ancient Golconda Region. But it has been more than 250 years since diamonds have been mined here. Locals believe in an ancient curse that brings misfortune and even death to anyone who attempts to locate these stones. Historians say the ancient diamond mines of Golconda have been lost forever. But one man has spent much of life searching for these mysterious treasures. Now, he believes he’s on the verge of discovery worth billions of dollars.

Sam has gathered a team of the best minds from all over the world to join his quest to find the legendary lost mines of Golconda. After 14 years of research, Sam believes he has the final clue that will lead him directly to the site of the ancient diamond mines of Golconda. It’s an ancient sanscrit scroll that mentions the city of Kollur and the word Diamond. Sam takes the ancient scroll to his old friend Colonel Shali. Colonel Shali takes Sam to a Hindu Priest who he hopes can translate the mysterious scroll. India is rife with superstition, and the curse of the Golconda diamonds, real or not, may very well interfere with Sam’s expedition. Sam’s team is arriving in India from all over the world. They are investing their time and money because they believe in Sam’s certainty that he is close to locating the lost mines of Golconda."
329	The lost Mines of Golconda	"India - a land filled with mystery, danger and legend. And for more than 5,000 years the sole source of the world’s biggest diamonds, most from the ancient Golconda Region. But it has been more than 250 years since diamonds have been mined here. Locals believe in an ancient curse that brings misfortune and even death to anyone who attempts to locate these stones. Historians say the ancient diamond mines of Golconda have been lost forever. But one man has spent much of life searching for these mysterious treasures. Now, he believes he’s on the verge of discovery worth billions of dollars.

Sam has gathered a team of the best minds from all over the world to join his quest to find the legendary lost mines of Golconda. After 14 years of research, Sam believes he has the final clue that will lead him directly to the site of the ancient diamond mines of Golconda. It’s an ancient sanscrit scroll that mentions the city of Kollur and the word Diamond. Sam takes the ancient scroll to his old friend Colonel Shali. Colonel Shali takes Sam to a Hindu Priest who he hopes can translate the mysterious scroll. India is rife with superstition, and the curse of the Golconda diamonds, real or not, may very well interfere with Sam’s expedition. Sam’s team is arriving in India from all over the world. They are investing their time and money because they believe in Sam’s certainty that he is close to locating the lost mines of Golconda."
330	The Maya	"The Maya, an ancient South American culture, predicted that time would end in a violent apocalypse on December 21, 2012. They created an elaborate astronomical calendar called ""The Long Count,"" which stops abruptly in 2012. This date, which is also the winter equinox, coincides with an incredibly rare galactic alignment that happens once every 26,000 years. What did the Mayans think would happen when their calendar ended? And were they joined by other cultures--from different parts of the world and in different centuries--all pointing to 2012 as a calamitous end time?"
331	The Maya 2	The land of the Maya spread from parts of Honduras, El Salvador and Guatemala in the south, to Belize and Mexico in the north. It was covered with hundreds of small kingdoms, each with its own unique history. The heartland of what scholars call the classic Mayan civilization lay in the southern lowlands. It is there that our story takes place, starting at the site where scientific excavations first began – Copan.
332	The Meadow	The meadow is full of life. Tall, yellow wildflowers called Goldenrod grow in the meadow. In the morning, a hungry, green grasshopper nibbles on a wildflower. Nearby, a big, brown toad is watching. Soon, the hungry toad catches the grasshopper with his long, sticky tongue and eats him right up. Toads can do that. At noontime, the toad is resting. A snake slithers by. The long, hungry snake sees the toad and eats him in one big bite. Snakes can do that. In the afternoon, a hawk flies over the meadow. She spies the snake below. She swoops down and catches the snake with her feet. Hawks can do that. At sunset, the hawk shares the snake with her hungry chicks. It’s the end of a long day of eating in the meadow. And it all began with wildflowers.
333	The Mediterranean	Like most other Mediterranean cities, Athens must be seen by day, but experienced by night. This is the time to enjoy ones self and meet people. Parties go on 'til dawn. The Greek government is trying to impose early closing hours in the interest of daylight productivity, but this initiative has been very unpopular.
334	The Mormons 1	At a certain point, every religion must explore its sacred past. What shards of history have survived? What is myth? What is symbol? Where does man end and God begin? And what is the shadow side? It took Christianity almost 2,000 years to look at its founding stories with modern eyes. The Mormon sacred stories are so new, they still smell of the earth.
335	The Nile River Valley	Egypt is the gift of the Nile, wrote an Egyptian historian 25 centuries ago. 90% of Egypt’s population lives around the stem of the Nile river and the Nile delta, which accounts for only 5% of the countries land area. Virtually all Egyptian agriculture also takes place in this fertile region.
336	The Panama Canal	"The building of the Panama Canal was one of the most grandiose, dramatic, and sweeping adventures of all time.  Spanning nearly half a century, from its beginnings by a France
in pursuit of glory, to its completion by The United States on the eve of World War I,
it enlisted men, nations and money on a scale never before seen in all of history. 

Apart from the Great Wars, it was the largest, costliest single effort ever mounted
anywhere on Earth, and it affected the lives of tens of thousands of people throughout
the world."
337	The Savage Seas	It may be hard to believe, but our climate today is mild. Since the last Ice Age just 10,000 years ago, the sea and the sky have conspired to keep that ice at bay. The oceans bring us our weather. But more than that, they are part of a vast and mysterious system that keeps our whole climate in balance- a balance that keeps life on earth possible, and can just as easily take it away. The waterspout is a vivid demonstration of sea and sky in partnership; a small example of the volatile system that creates weather on earth. It seems as if the sea is being sucked into space. In fact, the funnel is just a swirling cloud. Only the bottom 20 feet is seawater. Inside there is nothing but air.
338	The Singularity	We are the masters of our planet. And for 200,000 years our intelligence has allowed us to rule unchallenged. But those days are drawing to a close. A new intelligence is rising ... Artificial Intelligence. Our greatest scientists are on the verge of creating machines capable of independent thought. With intellects that could one day surpass our own. A singular event that will dramatically change life as we know it. What would a world dominated by super intelligent machines be like for us ? Paradise ? Or a nightmare ! Will it mean immortality ... or extinction ? One thing we do know. The process has already begun. The Singularity is near. And there's no turning back.
339	The Sphinx	"Nothing represents the mysteries of ancient Egypt more than the Great Sphinx. How did the Egyptians build this crouching lion, human-headed creature?
Who built it and why?
The riddles of the Sphinx have puzzled all who have laid eyes on it, from emperors to presidents.
Before it's too late, two teams of scientists and builders are tackling the age-old riddles of the Sphinx. They're immersing themselves in the world of ancient Egypt, a world of pharaohs and pyramids, animal gods and mummies, sun worship and human sacrifice.
Will the eternal sands of Egypt finally give up the secrets of this human-headed lion?
 Giant paws, longer than a city bus stretch out before it. A whipping tail, wraps around its back. And its enormous body, about the weight of fifty 747 jumbo jets, is on haunches, poised to pounce.
But this lion has a human head as big as a house, for this is the Great Sphinx.
At nearly 240 feet long—almost the length of a football field—and almost 70 feet tall—the height of the White House—the Sphinx is the largest statue in all of Egypt, a land renowned for its oversized monuments.
It is here at Giza, home of the Sphinx and the Great Pyramids, where building big really booms. Around 2500 B.C., more than 4,000 years ago, the Giza Plateau is a desolate landscape. A visionary Pharaoh named Khufu constructs the Great Pyramid. He's followed by his son, and then his son's son, who build two more pyramids.
 Designed as giant tombs to insure the kings' safe passage to the afterlife, the pyramids and their surrounding temples transform an area of the Giza Plateau into a vast city of the dead. Pharaoh Khufu's pyramid is the most famous gravestone on Earth.

Contributed by DanielKrempa"
340	The Sun	Compared with the billions of other stars in the Universe,the Sun is unremarkable. But for Earth and the other planets that revolve around it,the Sun is a powerful center of attention. It holds the Solar System together,pours life giving heat,light and energy to the Earth.
341	The Tea Horse Road by Mark Jenkins	Deep in the mountains of Western Sichuan, I'm hacking through a bamboo jungle, trying to find a legendary trail. Just 60 years ago, when much of Asia still moved by foot or hoof, the Tea Horse Road was a thoroughfare of commerce, the main link between China and Tibet. But my search could be in vain. A few days earlier I met a man who used to carry back-breaking loads of tea along the path; he warned me that time, weather and invasive plants may have wiped out the Road. Then, with one sweep of my axe, the bamboo falls. Before me is a four foot wide, cobblestone trail curving up through the forest, slick with green moss, almost overgrown. Some of the stones are pitted with water-filled divots, left by metal-spiked crutches used by hundreds of thousands of porters who trod this trail for a millennium. I am standing on what's left of this famous but now all-but forgotten route - the Tea Horse Road.
342	The TET Offensive	"In April 1967, North Vietnamese Army units opened their biggest offensive of the Vietnam war. Their role was to draw American forces into the remotest parts of South Vietnam, far away from the populated areas. The hope was that the main attacks, scheduled for early 1968 would find the Americans deployed in all the wrong places.

Fighting began at the end of March when a strategic marine patrol ran into an ambush near one of the strategic hills that lay between the fire bases of Khe Sanh and Con Thien. Dozens of marines were killed during this first brief and unforeseen combat. The North Vietnamese had by then assembled nearly 2,000 men near the base at Con Thien and almost every day they hit the marines with artillery, rockets and mortars. 

In the rugged country side around, there were savage battles as patrols from each side clashed in what became known as the Hill fights. During these battles 160 marines were killed and 700 wounded. The NVA resisted with such courage, that as a mark of respect, the marines who usually called the Vietcong ""charlie"", rechristened them ""Mr. Kong."" 

But in the end, it was the sheer weight of American firepower that turned the tables at Con Thien. Repeated NVA assaults were broken and more than 900 North Vietnamese soldiers were killed by marine artillery, massive bombing and the guns of naval vessels off shore."
343	The Tobacco Industry	For 400 years, tobacco has been a pillar of American enterprise. But now it faces the most sustained assault since the Surgeon General in 1964 first declared smoking a health hazard. The danger attributed to cigarettes moved to a menacing new plane recently when the Environmental Protection Agency declared second-hand smoke responsible for as many as 9,000 deaths annually. Efforts to ban smoking have expanded exponentially: The Labor Department has proposed a broad ban on smoking that would affect 70 million workers; sweeping new no-smoking edicts are being enforced at military installations and in giant fast-food chains like McDonald’s.
344	The War Of The Worlds	On this day in 1938, Marians invaded Grovers Mill, NJ—at least that’s what one and one-half million radio listeners believed. H.G. Wells’ The War of the Worlds was performed in the style of a news alert on CBS by 23 year old Orson Welles and his Mercury Theatre troupe.
345	The White House	If you thought you could get invited to the White House, say, for a state dinner, would you give it a try? After all, you’re paying your share for the spreads they put on there, so you’ve got a right to be halfway curious about what they’re like. And in case you’ve got a friend who keeps lording it over you that the mayor shook his hand at the last Lion’s Club picnic, a White House invitation might prove a handy equalizer. The fact is that White House invitations, as impressive as they may be to most people, are not all that impossible to come by. Every year, the White House hosts scores of dinners honoring foreign dignitaries on state visits.
346	The Zambezi River	The Zambezi river is 1,700 miles long from its source to its mouth on the shores of the Indian Ocean. It was formed during the volcanic upheavals of the Jurassic period about 150 million years ago, when an old river was split into two. The Zambezi is the fourth-largest river in Africa. It rises in northern Zambia, and flows southwest into Angola before turning back into Zambia and heading south.
347	Thomas Jefferson	He endured the loss of nearly everything he held dear but somehow never lost his faith in the future.  He distilled a century of enlightenment thinking into one sentence which began “We hold these truths to be self-evident that all men are created equal.”  Yet he owned more than 200 human beings and never saw fit to free them.  “Thomas Jefferson was a shadow man,” said John Adams. “His character  was like the great rivers, whose bottoms we cannot see and make no noise.”
348	Tis The Season To Be Smurfy	Ah, Smurfs. Little. Blue. Different. Plus, you have to like any language in which the word smurfy can be substituted to mean pretty much anything. In Hanna-Barbera’s 1987 holiday treat, Papa, Brainy and the gang set out to foil a yuletide thief --who looks and sounds a lot like Gargamel.
349	Titanic - Titanic: 100 Years: Sinking of the Titanic (From National Geographic)	"Titanic.  At 882 Feet…nearly four times the length of a Boeing 747, it’s
the largest ship ever built.  Titanic is part of a fleet of colossal new ships, along with the Olympic and the still to be launched Gigantic.
The White Star Line owns the fleet and with this trio of giants they hope to gain a monopoly on the route and crush the competition.  Both the Titanic and the Olympic were built here in Belfast, Ireland.  They were specially constructed to survive the rough stormy waters of the North Atlantic.  Titanic took 3 years to complete and 8 lives were lost during her construction.  2,000 sheets of strong, flexible steel plate cover her vast frame.  3 million steel and wrought iron rivets hold her together.  She is unquestionably the pride of the fleet.  Titanic is equipped with the latest safety features, including 15 water-tight bulkheads, connected by state-of-the-art electrically controlled doors.  Titanic’s designers are so confident in the new ship, so certain of its invinceability, that they equip her with just 20 lifeboats,  enough for only half the passengers and crew.  The press, seduced by this hubris, dub her “unsinkable”."
350	To The Corps	"To the Corps
By David Knize

I am highly trained and highly skilled.
I live by principals that form the foundation for leadership.
I am strong, I am always faithful and I am fearless.
I serve with honor and protect with devotion and dignity.
I am a humanitarian, a peace keeper and a strategic warrior.
I am first to fight and ready to react to any course of action.
I am prepared to respond to full scale combat engagements at a moment’s notice.
I guard my post with vigilance, to protect my brothers, my squad, my compound and my country.
I stand tall, proud, and I risk life for liberty.
I am referred to as a Jarhead, a Grunt, a Leatherneck, or a Devil Dog.

I am a United States Marine.

Over 6,000 Soldiers have lost their lives fighting in the Iraq and Afghanistan coalitions. The Marine Corps makes up only 10.8% of the total Department of Defense force, but experienced 23.3% of the combat related deaths. Approximately 867 Marines have fallen.
Note: The statistics are approximate.
Resources: The Cost of War by Rod Powers about.com
icasualties.org"
351	Tornados	Tornado ( from the latin word tornare-“to turn”) is the most violent storm nature produces. Essentially it’s a vortex of destructive whirling winds with uprushing currents of great lifting strength. The speed of a tornado can reach as high as 500 miles an hour. The dynamic force of these wind currents results in a partial vacuum at the center of the funnel which exerts and explosive effect as it passes over structures.
352	Transcontinental Railroad	Nothing Like It In the World is the story of the men who built the transcontinental railroad-the investors who risked their businesses and money; the enlightened politicians who understood its importance; the engineers and surveyors who risked, and lost, their lives; and the Irish, Chinese, defeated Confederate soldiers, and other laborers who did the backbreaking and dangerous work on the tracks. The U.S. government pitted two companies-the Union Pacific and the Central Pacific Railroads-against each other in a race for funding, encouraging speed over caution. At its peak, the work force approached the size of Civil War armies, with as many as 15,000 workers on each line. The surveyors, the men who picked the route, were latter-day Lewis-and-Clark types who led the way through the wilderness, living off buffalo, deer, elk and antelope.
353	Trolleys	"By 1929, patronage on the nation’s street railways was showing an alarming decline. True, part of this was due to both the automobile and the Depression, but a formidable factor was the trolley itself, by then considered old-fashioned. It was unattractive, it was noisy, it was slow. Many efforts were made to produce an ideal street car by builders and transit companies. Some of these productions were quite unconventional and closely resembled busses of the time. None had any lasting success. Finally, in mutual desperation, traction company executives joined together to call a conference. Its purpose; to develop a radically new streetcar without the objectionable features of the cars then in use. A million dollars was earmarked for the project, which was directed by Professor C. F. Hirschfield of the Detroit Edison Company. It was believed that a non-streetcar man would have fewer preconceived ideas on a subject demanding an entirely fresh outlook. The President’s Conference Committee went to work, testing everything imaginable to find a ""better way to do it."" Acceleration, brakes, lighting, heating, seating, ventilation, noise, springing - everything about a trolley was probed and thoroughly studied."
354	Turkey	During the breeding season, male wild turkeys gobble, strut, and preen their iridescent feathers, all to attract the attention of eligible mates. But apparently the single most attractive feature to females is not a male’s power suit or macho strut, but his snood--a fleshy appendage above his beak that can stretch to twice its ordinary length during courtship. And not only do females prefer long snoods, but according to Northeast Louisiana University behavioral ecologist Richard Buchholz, males assess the snood lengths of other males before engaging in battle.
355	Turkey 2	We're off to Turkey, where Europe meets Asia in a whirl of color, an unforgettable mix of old and new! This fabled gateway to the orient beguiles the traveler with an exotic blend of sites and sounds and smells and tastes. 3,000 years of history comes to life in Istanbul. The city was once the capital of the world's hottest cultures. We'll visit architectural wonders, including magnificent mosques, ornate palaces and the sultan's legendary harem. We'll also visit Istanbul's famous bazaar to look for a deal on carpets.
356	Tuscany	There are only five central Italian regions, but these are fittingly acknowledged to constitute the very heart of Italy – and they are all very different. Tuscany is the most famous, an ancient, mellow and harmonious landscape characterized by a graceful way of life. From Tuscany come the best bread and the purest extra virgin olive oil, as well as the classic chianti wine.
357	Tuscany 2	Tuscan cuisine has a centuries-old tradition to protect. Gourmets from every age have praised its specialties and appreciated their consistent excellence. In palace and farmhouse, in the hills and on the seashore, it was practically impossible to find a meal that was lacking in grace or was in some way defective.
358	Understanding Human Security	The vast majority of scientists agree that global climate change will be one of the main challenges in the next century. This, along with population stress, pollution, and the growing ‘income gap’ threaten the most basic principles of human security—principles such as access to food, water, and shelter. Competition over these resources is a huge potential source of instability.
359	Underwater Dream Machine	Most of the surface of planet Earth is underwater; what lies beneath the waves is hidden from human eyes. But in 1869, the French science fiction author Jules Verne imagined the Nautilus: a vessel that could allow men to see the undersea world in all its glory.  Verne's novel, 20,000 Leagues Under the Sea, brought to life in this 1954 film, inspired a young Peter Robbins... More than a century of technological developments have made a reality of Jules Verne's fantasy. Today, submarines large and small criss-cross the deep ocean. But compared to the Nautilus, in one important respect, real-life subs are a bit of a disappointment: they don't have much of a view. The big military submarines don't have any windows at all, and even a scientific mini-submersible like the famous Alvin has only tiny portholes.  But now, Peter Robbins has decided that he will emulate Captain Nemo, and build his very own deep-diving submarine with a view: one with a transparent pressure hull.  For the designer, it's completely unknown territory... and pushing the boundaries of technology can be dangerous. The Underwater Dream Machine, right now, on NOVA.
360	United Nations	In 1941, President Franklin Roosevelt and British Prime Minister Winston Churchill signed a “Declaration by United Nations,” proposing a set of principles by which the countries of the world could work together for peace and security. The notion of a “United Nations” continued to evolve until, in 1945 in San Francisco, the UN we know today was created. Since it was chartered, the UN has deployed more than 45 peacekeeping forces, negotiated more than 170 settlements that ended regional conflicts, and established vital humanitarian relief and environmental programs. It has been awarded the Nobel Peace Prize three times.
361	Urbanization	Urbanization is the occurrence of unequal growth in cities, and it is happening throughout the developing world. During this decade, developing country cities will need to accommodate 180,000 new urban dwellers each day - that is more than one million a week. It is estimated that there are currently 837 million slum dwellers in the developing world, with a majority being children. At the projected rate of growth the number of slum dwellers will increase to approximately 1.5 billion by 2020, resulting in the urbanization of the poor and the young. Some of this growth is from in-migration, but a substantial percentage of it is from population growth of residents already living in cities.
